"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"24498084","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","240000","240000","94","1013.6","2549","236.78","Townhouse","4","Community,Road,Landscaped Garden","","","","3344","310.65","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Corner Unit I Brand new I Modern Finished","Dubai Properties",""
"24498094","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","180000","180000","81","873.91","2217","206","Townhouse","3","","","","","1965","182.52","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Vacant Unit | Brand New | Close to Pool | G + 1","Dubai Properties",""
"24541627","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","204999","204999","110","1178.16","1872","174","Townhouse","3","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Ready to move in | Brand new | Prime Location","Dubai Properties",""
"24133830","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","230000","230000","90","964.08","2568","238.55","Townhouse","3","","","","","1891","175.64","","G+2","","2025-11-06 00:00:00","Active Listings","","No","","","Facing Park I Single Row I Ready To Move In","Dubai Properties",""
"24540614","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","312000","312000","99","1061.22","3164","294","Townhouse","4","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Type G+2 | 3500 sqft Plot | On park, next to pool","Dubai Properties",""
"24541896","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","300000","300000","101","1084.32","2978","276.7","Townhouse","4","","","","","2613","242.8","","G+2","","2025-11-06 00:00:00","Active Listings","","No","","","4 Beds + Maid | Close to Park | Single Row G+2","Dubai Properties",""
"23251402","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","220000","230000","122","1309.2","1891","176","Townhouse","3","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","","","","3BR G+2 | Direct on Park | Close to Pool","Dubai Properties",""
"24542412","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","3 bedroom + Maid | Kitchen Appliances included","Dubai Properties",""
"24542668","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","205000","205000","112","1207.8","1827","170","Townhouse","3","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","3BR Townhouse for Rent in Mudon Al Ranim","Dubai Properties",""
"24541916","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","350000","350000","118","1265.04","2978","276.7","Townhouse","4","","","","","2653","246.46","","G+2","","2025-11-06 00:00:00","Active Listings","","No","","","On Green Belt | G+2 | 4 Bedroom + Family Room","Dubai Properties",""
"24540643","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","260000","260000","104","1120.69","2500","232","Townhouse","4","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","4 Bed - Al Ranim 2 - Ready To Move In","Dubai Properties",""
"24541924","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","210000","210000","95","1019.57","2217","206","Townhouse","3","","","","","1810","168.11","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","3BR Plus Maid | Handover 2025 | Backing Green Belt","Dubai Properties",""
"24541167","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","971.02","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Park View | Brand New | Single Row | 3BR + Maid","Dubai Properties",""
"24542452","2025-11-06 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","966.18","2224","207","Townhouse","3","","","","","0","0","","G+1","","2025-11-06 00:00:00","Active Listings","","No","","","Luxury 3BR | Prime Location | Spacious Layout","Dubai Properties",""
"24259329","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","250000","250000","98","1055.83","2549","236.78","Townhouse","4","","","","","2729","253.49","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Brand New | 4BR + Maids | Near to Park and Pool","Dubai Properties",""
"24533765","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","220000","220000","100","1073.17","2211","205","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Brand New | Kitchen Appliances Included | 3BR+Maid","Dubai Properties",""
"24399371","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","200000","200000","90","970.87","2217","206","Townhouse","3","Community,Landscaped Garden,Distant Swimming Pool","","","","1808","168","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Ranim Specious 3Bed / New/ Prime","Dubai Properties",""
"24534564","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","970.87","2216","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Elegant 3BR Villa | Familiy Living | Huge Plot","Dubai Properties",""
"24534580","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","971.02","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","3Br+Maid | Park view | Spacious Villa","Dubai Properties",""
"23225397","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","325000","350000","118","1264.91","2978","276.7","Townhouse","4","","","","","4955","460.34","","G+2","","2025-11-05 00:00:00","Active Listings","","No","","","4 Bed G+2 | Largest Plot | Park Facing","Dubai Properties",""
"24533560","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.57","2217","206","Townhouse","3","","","","","1872","173.93","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Park View | Prime Location | Brand New","Dubai Properties",""
"24534072","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","360000","360000","121","1301.19","2978","276.7","Townhouse","4","","","","","2653","246.46","","G+2","","2025-11-05 00:00:00","Active Listings","","No","","","G+2 | Multiple Options | Prime Location","Dubai Properties",""
"24258362","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","192000","215000","97","1043.69","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Contemporary Style | Family Comfort | Vacant","Dubai Properties",""
"24535369","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","","2025-11-05 00:00:00","Active Listings","","Yes","","","Direct Park Access | G+1 | Private Garden","Dubai Properties",""
"24533839","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","185000","185000","83","898.19","2217","206","Townhouse","3","","","","","1814","168.55","","G+1","","2025-11-05 00:00:00","Active Listings","","Yes","","","Multiple Options | G+1 | Perfect Family Living","Dubai Properties",""
"24533849","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","185000","185000","83","898.06","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Keys on Hand | Great Location | Brand New","Dubai Properties",""
"24534620","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","245000","245000","96","1034.58","2549","236.78","Townhouse","4","Community,Road,Walkway,Landscaped Garden","","","","2767","257.05","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Brand new | Park facing | Ready to Move","Dubai Properties",""
"23305309","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","97","1048","2568","238.55","Townhouse","3","","","","","1891","175.64","","G+2","","2025-11-05 00:00:00","Active Listings","","No","","","Biggest Plot Size | Huge Layout | Vacant","Dubai Properties",""
"24534369","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","87","939.85","2864","266","Townhouse","4","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","G+1 | Multiple Options Available | Corner Unit","Dubai Properties",""
"23301731","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","197000","197000","89","956.45","2217","206","Townhouse","3","","","","","1924","178.71","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Singel Row | Brand New I Vacant I 3 Bedroom Plus Maid| Al Ranim","Dubai Properties",""
"24534377","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","109","1174.7","1791","166","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","G+1 | Multiple Options Available | Single Row","Dubai Properties",""
"24534162","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.33","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","3 Bedroom | Brand New | Opposite Pool and Park","Dubai Properties",""
"24378782","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","220000","240000","93","1005.99","2568","238.55","Townhouse","3","","","","","1846","171.46","","G+2","","2025-11-05 00:00:00","Active Listings","","No","","","3BR G+2 | Near to Amenities | Spectacular Location","Dubai Properties",""
"24534180","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","270000","270000","106","1139.24","2549","237","Townhouse","4","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Ready to Move | Opposite to Park | Prime Location","Dubai Properties",""
"24534186","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","180000","180000","70","753.14","2568","239","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Prime Location | Ready to Move In | Garden View","Dubai Properties",""
"24471733","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","3BR Townhouse | Green Belt View | 4 Cheques","Dubai Properties",""
"24534457","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","210000","210000","95","1019.57","2217","206","Townhouse","3","","","","","1813","168.46","","G+1","","2025-11-05 00:00:00","Active Listings","","","","","Brand New | Single Row | Spacious Layout | 3BR + Maid","Dubai Properties",""
"24534463","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","970.87","2213","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","3 BED+MAIDS | CLOSE TO AMENITIES | PRIVATE GARDEN","Dubai Properties",""
"24533696","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","190000","190000","86","922.33","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Viewing Possible | On the Park | Single Row","Dubai Properties",""
"24533700","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","185000","185000","83","898.19","2217","206","Townhouse","3","","","","","1808","167.99","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","BRAND NEW| READY TO MOVE| GATED COMMUNITY","Dubai Properties",""
"24535271","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","189999","189999","86","922.33","2217","206","Townhouse","3","","","","","1808","168","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Ready To Move In I On The Park I 3BR + Maids G+1","Dubai Properties",""
"24533995","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","275000","275000","108","1161.42","2549","236.78","Townhouse","4","","","","","2852","264.96","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Type G+1 | Next to Park and Entrance | Brand New","Dubai Properties",""
"24535275","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","195000","195000","88","946.6","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Brand New | Park Backing | Hand over 15th Nov","Dubai Properties",""
"24588019","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","N","1808","168.01","Type 3B1","G+1","","2026-11-04 00:00:00","Rental Contracts","","","","","","Dubai Properties","New"
"24535547","2025-11-05 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","210000","210000","95","1019.42","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-05 00:00:00","Active Listings","","No","","","Brand New | Road Backing | Vacant","Dubai Properties",""
"23199746","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","89","955.88","2200","204","Townhouse","3","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","","","","Brand New | Multiple Cheques | Single Row | Vacant","Dubai Properties",""
"24302595","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","92","996.02","2703","251","Townhouse","4","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Brand New | Genuine Seller | Single Row | Opposite Pool and Park","Dubai Properties",""
"24326148","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","87","939.85","2864","266","Townhouse","4","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","G+1 | Multiple Options Available | Corner Unit","Dubai Properties",""
"24453125","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","189888","189888","86","921.79","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Bright | Ready to Move | Park-Facing","Dubai Properties",""
"23318278","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","98","1054.85","2549","237","Townhouse","3","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Park Facing | 3BR G+2 | Brand New | Spacious","Dubai Properties",""
"24515847","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 3","","","200000","200000","90","970.87","2217","206","Townhouse","3","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","3 Bed G+1 | Great Location | Ready To Book","Dubai Properties",""
"24435208","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","260000","260000","102","1098.07","2549","236.78","Townhouse","4","","","","","2734","253.98","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Corner Plot | Vastu | 4BR G+1 | Prime Location","Dubai Properties",""
"24326153","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","195000","195000","109","1174.7","1791","166","Townhouse","3","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","G+1 | Multiple Options Available | Single Row","Dubai Properties",""
"23282697","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 1","","","250000","250000","88","950.57","2835","263","Townhouse","4","","","","","0","0","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Brand New Villa | Vacant | Community View","Dubai Properties",""
"24497417","2025-11-04 00:00:00","Mudon","Al Ranim","Al Ranim 2","","","245000","245000","96","1034.72","2549","236.78","Townhouse","4","","","","","2728","253.41","","G+1","","2025-11-04 00:00:00","Active Listings","","No","","","Available for Rent| Brand New| Prime Location","Dubai Properties",""
